space,pos,half
alexnets,1248,FIT
alexnets,1249,TEST
alexnets,1250,TEST
alexnets,1251,TEST
alexnets,1252,TEST
alexnets,1253,TEST
alexnets,1254,FIT
alexnets,1255,FIT
alexnets,1256,FIT
alexnets,1257,TEST
alexnets,1258,FIT
alexnets,1259,TEST
alexnets,1260,FIT
alexnets,1261,TEST
alexnets,1262,FIT
alexnets,1263,TEST
alexnets,1264,TEST
alexnets,1265,FIT
alexnets,1266,FIT
alexnets,1267,FIT
alexnets,1268,TEST
alexnets,1269,FIT
alexnets,1270,FIT
alexnets,1271,FIT
alexnets,1272,FIT
alexnets,1273,FIT
alexnets,1274,FIT
alexnets,1275,TEST
alexnets,1276,FIT
alexnets,1277,TEST
alexnets,1278,TEST
alexnets,1279,TEST
alexnets,1280,TEST
alexnets,1281,TEST
alexnets,1282,TEST
alexnets,1283,TEST
alexnets,1284,FIT
alexnets,1285,FIT
alexnets,1286,TEST
alexnets,1287,TEST
alexnets,1288,FIT
alexnets,1289,TEST
alexnets,1290,TEST
alexnets,1291,TEST
alexnets,1292,FIT
alexnets,1293,FIT
alexnets,1294,TEST
alexnets,1295,FIT
alexnets,1296,TEST
alexnets,1297,FIT
alexnets,1298,FIT
alexnets,1299,TEST
alexnets,1300,TEST
alexnets,1301,TEST
alexnets,1302,FIT
alexnets,1303,FIT
alexnets,1304,FIT
alexnets,1305,FIT
alexnets,1306,TEST
alexnets,1307,TEST
alexnets,1308,TEST
alexnets,1309,TEST
alexnets,1310,TEST
alexnets,1311,TEST
alexnets,1312,FIT
alexnets,1313,TEST
alexnets,1314,TEST
alexnets,1315,TEST
alexnets,1316,TEST
alexnets,1317,TEST
alexnets,1318,FIT
alexnets,1319,FIT
alexnets,1320,TEST
alexnets,1321,FIT
alexnets,1322,FIT
alexnets,1323,FIT
alexnets,1324,TEST
alexnets,1325,FIT
alexnets,1326,FIT
alexnets,1327,TEST
alexnets,1328,FIT
alexnets,1329,FIT
alexnets,1330,FIT
alexnets,1331,FIT
alexnets,1332,FIT
alexnets,1333,TEST
alexnets,1334,FIT
alexnets,1335,FIT
alexnets,1336,TEST
alexnets,1337,TEST
alexnets,1338,TEST
alexnets,1339,FIT
alexnets,1340,FIT
alexnets,1341,TEST
alexnets,1342,TEST
alexnets,1343,FIT
alexnets,1344,TEST
alexnets,1345,FIT
alexnets,1346,TEST
alexnets,1347,FIT
alexnets,1348,FIT
alexnets,1349,TEST
alexnets,1350,FIT
alexnets,1351,TEST
alexnets,1352,FIT
alexnets,1353,TEST
alexnets,1354,FIT
alexnets,1355,FIT
alexnets,1356,TEST
alexnets,1357,FIT
alexnets,1358,FIT
alexnets,1359,FIT
alexnets,1360,FIT
alexnets,1361,TEST
alexnets,1362,TEST
alexnets,1363,TEST
alexnets,1364,FIT
alexnets,1365,TEST
alexnets,1366,TEST
alexnets,1367,FIT
alexnets,1368,TEST
alexnets,1369,FIT
alexnets,1370,TEST
alexnets,1371,TEST
alexnets,1372,FIT
alexnets,1373,FIT
alexnets,1374,FIT
alexnets,1375,TEST
alexnets,1376,FIT
alexnets,1377,TEST
alexnets,1378,FIT
alexnets,1379,FIT
alexnets,1380,FIT
alexnets,1381,TEST
alexnets,1382,FIT
alexnets,1383,TEST
alexnets,1384,FIT
alexnets,1385,FIT
alexnets,1386,TEST
alexnets,1387,FIT
alexnets,1388,TEST
alexnets,1389,TEST
alexnets,1390,TEST
alexnets,1391,FIT
alexnets,1392,TEST
alexnets,1393,TEST
alexnets,1394,TEST
alexnets,1395,FIT
alexnets,1396,TEST
alexnets,1397,TEST
alexnets,1398,FIT
alexnets,1399,TEST
alexnets,1400,TEST
alexnets,1401,FIT
alexnets,1402,TEST
alexnets,1403,FIT
alexnets,1404,TEST
alexnets,1405,FIT
alexnets,1406,FIT
alexnets,1407,TEST
alexnets,1408,TEST
alexnets,1409,TEST
alexnets,1410,TEST
alexnets,1411,TEST
alexnets,1412,FIT
alexnets,1413,TEST
alexnets,1414,FIT
alexnets,1415,FIT
alexnets,1416,FIT
alexnets,1417,FIT
alexnets,1418,FIT
alexnets,1419,FIT
alexnets,1420,TEST
alexnets,1421,TEST
alexnets,1422,FIT
alexnets,1423,FIT
alexnets,1424,TEST
alexnets,1425,FIT
alexnets,1426,FIT
alexnets,1427,TEST
alexnets,1428,FIT
alexnets,1429,TEST
alexnets,1430,FIT
alexnets,1431,FIT
alexnets,1432,TEST
alexnets,1433,FIT
alexnets,1434,TEST
alexnets,1435,FIT
alexnets,1436,TEST
alexnets,1437,FIT
alexnets,1438,FIT
alexnets,1439,TEST
alexnets,1440,TEST
alexnets,1441,FIT
alexnets,1442,TEST
alexnets,1443,TEST
alexnets,1444,FIT
alexnets,1445,FIT
alexnets,1446,FIT
alexnets,1447,FIT
alexnets,1448,FIT
alexnets,1449,FIT
alexnets,1450,TEST
alexnets,1451,FIT
alexnets,1452,FIT
alexnets,1453,FIT
alexnets,1454,TEST
alexnets,1455,FIT
alexnets,1456,TEST
alexnets,1457,FIT
alexnets,1458,FIT
alexnets,1459,TEST
alexnets,1460,TEST
alexnets,1461,TEST
alexnets,1462,TEST
alexnets,1463,FIT
alexnets,1464,FIT
alexnets,1465,TEST
alexnets,1466,FIT
alexnets,1467,FIT
alexnets,1468,FIT
alexnets,1469,FIT
alexnets,1470,FIT
alexnets,1471,FIT
alexnets,1472,TEST
alexnets,1473,FIT
alexnets,1474,FIT
alexnets,1475,TEST
alexnets,1476,FIT
alexnets,1477,TEST
alexnets,1478,TEST
alexnets,1479,FIT
alexnets,1480,FIT
alexnets,1481,FIT
alexnets,1482,FIT
alexnets,1483,FIT
alexnets,1484,FIT
alexnets,1485,FIT
alexnets,1486,FIT
alexnets,1487,FIT
alexnets,1488,FIT
alexnets,1489,TEST
alexnets,1490,FIT
alexnets,1491,TEST
alexnets,1492,FIT
alexnets,1493,TEST
alexnets,1494,TEST
alexnets,1495,TEST
alexnets,1496,FIT
alexnets,1497,TEST
alexnets,1498,TEST
alexnets,1499,TEST
alexnets,1500,FIT
alexnets,1501,TEST
alexnets,1502,TEST
alexnets,1503,FIT
alexnets,1504,TEST
alexnets,1505,TEST
alexnets,1506,FIT
alexnets,1507,TEST
alexnets,1508,TEST
alexnets,1509,TEST
alexnets,1510,TEST
alexnets,1511,FIT
alexnets,1512,FIT
alexnets,1513,TEST
alexnets,1514,FIT
alexnets,1515,FIT
alexnets,1516,TEST
alexnets,1517,TEST
alexnets,1518,TEST
alexnets,1519,TEST
alexnets,1520,TEST
alexnets,1521,FIT
alexnets,1522,TEST
alexnets,1523,FIT
alexnets,1524,TEST
alexnets,1525,TEST
alexnets,1526,TEST
alexnets,1527,TEST
alexnets,1528,TEST
alexnets,1529,TEST
alexnets,1530,TEST
alexnets,1531,FIT
alexnets,1532,TEST
alexnets,1533,TEST
alexnets,1534,TEST
alexnets,1535,FIT
alexnets,1536,TEST
alexnets,1537,FIT
alexnets,1538,TEST
alexnets,1539,TEST
alexnets,1540,FIT
alexnets,1541,FIT
alexnets,1542,TEST
alexnets,1543,FIT
alexnets,1544,TEST
alexnets,1545,TEST
alexnets,1546,FIT
alexnets,1547,TEST
alexnets,1548,TEST
alexnets,1549,FIT
alexnets,1550,TEST
alexnets,1551,FIT
alexnets,1552,TEST
alexnets,1553,TEST
alexnets,1554,FIT
alexnets,1555,TEST
alexnets,1556,FIT
alexnets,1557,FIT
alexnets,1558,TEST
alexnets,1559,TEST
alexnets,1560,FIT
alexnets,1561,TEST
alexnets,1562,FIT
alexnets,1563,TEST
alexnets,1564,TEST
alexnets,1565,TEST
alexnets,1566,FIT
alexnets,1567,FIT
alexnets,1568,FIT
alexnets,1569,FIT
alexnets,1570,TEST
alexnets,1571,TEST
alexnets,1572,TEST
alexnets,1573,TEST
alexnets,1574,FIT
alexnets,1575,FIT
alexnets,1576,FIT
alexnets,1577,TEST
alexnets,1578,FIT
alexnets,1579,TEST
alexnets,1580,FIT
alexnets,1581,FIT
alexnets,1582,TEST
alexnets,1583,TEST
alexnets,1584,FIT
alexnets,1585,TEST
alexnets,1586,FIT
alexnets,1587,TEST
alexnets,1588,TEST
alexnets,1589,TEST
alexnets,1590,FIT
alexnets,1591,FIT
alexnets,1592,FIT
alexnets,1593,TEST
alexnets,1594,FIT
alexnets,1595,TEST
alexnets,1596,TEST
alexnets,1597,FIT
alexnets,1598,TEST
alexnets,1599,FIT
alexnets,1600,FIT
alexnets,1601,TEST
alexnets,1602,TEST
alexnets,1603,FIT
alexnets,1604,FIT
alexnets,1605,FIT
alexnets,1606,FIT
alexnets,1607,TEST
alexnets,1608,TEST
alexnets,1609,TEST
alexnets,1610,TEST
alexnets,1611,TEST
alexnets,1612,FIT
alexnets,1613,TEST
alexnets,1614,TEST
alexnets,1615,FIT
alexnets,1616,FIT
alexnets,1617,TEST
alexnets,1618,TEST
alexnets,1619,FIT
alexnets,1620,FIT
alexnets,1621,TEST
alexnets,1622,FIT
alexnets,1623,TEST
alexnets,1624,TEST
alexnets,1625,FIT
alexnets,1626,TEST
alexnets,1627,TEST
alexnets,1628,FIT
alexnets,1629,TEST
alexnets,1630,TEST
alexnets,1631,TEST
alexnets,1632,FIT
alexnets,1633,TEST
alexnets,1634,FIT
alexnets,1635,TEST
alexnets,1636,FIT
alexnets,1637,FIT
alexnets,1638,TEST
alexnets,1639,TEST
alexnets,1640,FIT
alexnets,1641,TEST
alexnets,1642,TEST
alexnets,1643,TEST
alexnets,1644,FIT
alexnets,1645,TEST
alexnets,1646,FIT
alexnets,1647,TEST
alexnets,1648,FIT
alexnets,1649,TEST
alexnets,1650,TEST
alexnets,1651,FIT
alexnets,1652,FIT
alexnets,1653,TEST
alexnets,1654,FIT
alexnets,1655,FIT
alexnets,1656,TEST
alexnets,1657,FIT
alexnets,1658,TEST
alexnets,1659,FIT
alexnets,1660,FIT
alexnets,1661,TEST
alexnets,1662,TEST
alexnets,1663,TEST
alexnets,1664,TEST
alexnets,1665,FIT
alexnets,1666,FIT
alexnets,1667,TEST
alexnets,1668,TEST
alexnets,1669,FIT
alexnets,1670,FIT
alexnets,1671,FIT
alexnets,1672,TEST
alexnets,1673,TEST
alexnets,1674,FIT
alexnets,1675,TEST
alexnets,1676,FIT
alexnets,1677,FIT
alexnets,1678,FIT
alexnets,1679,TEST
alexnets,1680,FIT
alexnets,1681,FIT
alexnets,1682,FIT
alexnets,1683,FIT
alexnets,1684,FIT
alexnets,1685,FIT
alexnets,1686,FIT
alexnets,1687,TEST
alexnets,1688,FIT
alexnets,1689,FIT
alexnets,1690,FIT
alexnets,1691,TEST
alexnets,1692,TEST
alexnets,1693,TEST
alexnets,1694,TEST
alexnets,1695,TEST
alexnets,1696,TEST
alexnets,1697,FIT
alexnets,1698,TEST
alexnets,1699,TEST
alexnets,1700,TEST
alexnets,1701,TEST
alexnets,1702,TEST
alexnets,1703,TEST
alexnets,1704,FIT
alexnets,1705,TEST
alexnets,1706,TEST
alexnets,1707,TEST
alexnets,1708,FIT
alexnets,1709,TEST
alexnets,1710,TEST
alexnets,1711,FIT
alexnets,1712,FIT
alexnets,1713,FIT
alexnets,1714,TEST
alexnets,1715,FIT
alexnets,1716,FIT
alexnets,1717,FIT
alexnets,1718,FIT
alexnets,1719,FIT
alexnets,1720,FIT
alexnets,1721,FIT
alexnets,1722,TEST
alexnets,1723,TEST
alexnets,1724,FIT
alexnets,1725,FIT
alexnets,1726,TEST
alexnets,1727,TEST
alexnets,1728,FIT
alexnets,1729,FIT
alexnets,1730,TEST
alexnets,1731,TEST
alexnets,1732,TEST
alexnets,1733,TEST
alexnets,1734,TEST
alexnets,1735,TEST
alexnets,1736,FIT
alexnets,1737,TEST
alexnets,1738,FIT
alexnets,1739,FIT
alexnets,1740,TEST
alexnets,1741,FIT
alexnets,1742,FIT
alexnets,1743,FIT
alexnets,1744,TEST
alexnets,1745,FIT
alexnets,1746,TEST
alexnets,1747,TEST
alexnets,1748,TEST
alexnets,1749,TEST
alexnets,1750,FIT
alexnets,1751,TEST
alexnets,1752,FIT
alexnets,1753,TEST
alexnets,1754,FIT
alexnets,1755,TEST
alexnets,1756,TEST
alexnets,1757,TEST
alexnets,1758,FIT
alexnets,1759,TEST
alexnets,1760,TEST
alexnets,1761,TEST
alexnets,1762,TEST
alexnets,1763,FIT
alexnets,1764,FIT
alexnets,1765,TEST
alexnets,1766,TEST
alexnets,1767,FIT
alexnets,1768,FIT
alexnets,1769,FIT
alexnets,1770,TEST
alexnets,1771,FIT
alexnets,1772,TEST
alexnets,1773,TEST
alexnets,1774,FIT
alexnets,1775,TEST
alexnets,1776,FIT
alexnets,1777,FIT
alexnets,1778,TEST
alexnets,1779,TEST
alexnets,1780,FIT
alexnets,1781,FIT
alexnets,1782,TEST
alexnets,1783,FIT
alexnets,1784,TEST
alexnets,1785,FIT
alexnets,1786,FIT
alexnets,1787,TEST
alexnets,1788,TEST
alexnets,1789,TEST
alexnets,1790,FIT
alexnets,1791,FIT
alexnets,1792,TEST
alexnets,1793,FIT
alexnets,1794,FIT
alexnets,1795,FIT
alexnets,1796,TEST
alexnets,1797,TEST
alexnets,1798,TEST
alexnets,1799,FIT
alexnets,1800,TEST
alexnets,1801,TEST
alexnets,1802,FIT
alexnets,1803,TEST
alexnets,1804,TEST
alexnets,1805,TEST
alexnets,1806,FIT
alexnets,1807,TEST
alexnets,1808,TEST
alexnets,1809,FIT
alexnets,1810,TEST
alexnets,1811,TEST
alexnets,1812,FIT
alexnets,1813,TEST
alexnets,1814,TEST
alexnets,1815,TEST
alexnets,1816,FIT
alexnets,1817,FIT
alexnets,1818,TEST
alexnets,1819,FIT
alexnets,1820,FIT
alexnets,1821,FIT
alexnets,1822,FIT
alexnets,1823,TEST
alexnets,1824,TEST
alexnets,1825,FIT
alexnets,1826,FIT
alexnets,1827,TEST
alexnets,1828,FIT
alexnets,1829,TEST
alexnets,1830,TEST
alexnets,1831,FIT
alexnets,1832,TEST
alexnets,1833,TEST
alexnets,1834,TEST
alexnets,1835,TEST
alexnets,1836,TEST
alexnets,1837,FIT
alexnets,1838,FIT
alexnets,1839,FIT
alexnets,1840,TEST
alexnets,1841,FIT
alexnets,1842,TEST
alexnets,1843,FIT
alexnets,1844,FIT
alexnets,1845,TEST
alexnets,1846,TEST
alexnets,1847,TEST
alexnets,1848,FIT
alexnets,1849,TEST
alexnets,1850,TEST
alexnets,1851,FIT
alexnets,1852,TEST
alexnets,1853,FIT
alexnets,1854,FIT
alexnets,1855,TEST
alexnets,1856,TEST
alexnets,1857,FIT
alexnets,1858,FIT
alexnets,1859,FIT
alexnets,1860,TEST
alexnets,1861,TEST
alexnets,1862,TEST
alexnets,1863,FIT
alexnets,1864,FIT
alexnets,1865,FIT
alexnets,1866,FIT
alexnets,1867,FIT
alexnets,1868,TEST
alexnets,1869,FIT
alexnets,1870,FIT
alexnets,1871,FIT
alexnets,1872,FIT
alexnets,1873,FIT
alexnets,1874,FIT
alexnets,1875,FIT
alexnets,1876,FIT
alexnets,1877,FIT
alexnets,1878,TEST
alexnets,1879,TEST
alexnets,1880,TEST
alexnets,1881,TEST
alexnets,1882,FIT
alexnets,1883,FIT
alexnets,1884,TEST
alexnets,1885,FIT
alexnets,1886,FIT
alexnets,1887,FIT
alexnets,1888,TEST
alexnets,1889,FIT
alexnets,1890,FIT
alexnets,1891,FIT
alexnets,1892,FIT
alexnets,1893,FIT
alexnets,1894,FIT
alexnets,1895,FIT
alexnets,1896,FIT
alexnets,1897,FIT
alexnets,1898,FIT
alexnets,1899,FIT
alexnets,1900,TEST
alexnets,1901,TEST
alexnets,1902,FIT
alexnets,1903,FIT
alexnets,1904,FIT
alexnets,1905,FIT
alexnets,1906,TEST
alexnets,1907,FIT
alexnets,1908,FIT
alexnets,1909,FIT
alexnets,1910,FIT
alexnets,1911,TEST
alexnets,1912,TEST
alexnets,1913,TEST
alexnets,1914,FIT
alexnets,1915,FIT
alexnets,1916,TEST
alexnets,1917,FIT
alexnets,1918,TEST
alexnets,1919,FIT
alexnets,1920,TEST
alexnets,1921,TEST
alexnets,1922,FIT
alexnets,1923,FIT
alexnets,1924,FIT
alexnets,1925,FIT
alexnets,1926,TEST
alexnets,1927,FIT
alexnets,1928,TEST
alexnets,1929,FIT
alexnets,1930,FIT
alexnets,1931,FIT
alexnets,1932,TEST
alexnets,1933,FIT
alexnets,1934,TEST
alexnets,1935,FIT
alexnets,1936,TEST
alexnets,1937,FIT
alexnets,1938,FIT
alexnets,1939,FIT
alexnets,1940,FIT
alexnets,1941,TEST
alexnets,1942,FIT
alexnets,1943,TEST
alexnets,1944,TEST
alexnets,1945,FIT
alexnets,1946,TEST
alexnets,1947,TEST
alexnets,1948,TEST
alexnets,1949,FIT
alexnets,1950,FIT
alexnets,1951,TEST
alexnets,1952,TEST
alexnets,1953,FIT
alexnets,1954,TEST
alexnets,1955,FIT
alexnets,1956,TEST
alexnets,1957,TEST
alexnets,1958,FIT
alexnets,1959,TEST
alexnets,1960,TEST
alexnets,1961,FIT
alexnets,1962,FIT
alexnets,1963,TEST
alexnets,1964,FIT
alexnets,1965,TEST
alexnets,1966,FIT
alexnets,1967,FIT
alexnets,1968,FIT
alexnets,1969,TEST
alexnets,1970,FIT
alexnets,1971,FIT
alexnets,1972,TEST
alexnets,1973,FIT
alexnets,1974,FIT
alexnets,1975,TEST
alexnets,1976,FIT
alexnets,1977,FIT
alexnets,1978,FIT
alexnets,1979,TEST
alexnets,1980,FIT
alexnets,1981,FIT
alexnets,1982,FIT
alexnets,1983,TEST
alexnets,1984,FIT
alexnets,1985,TEST
alexnets,1986,FIT
alexnets,1987,TEST
alexnets,1988,FIT
alexnets,1989,TEST
alexnets,1990,TEST
alexnets,1991,FIT
alexnets,1992,FIT
alexnets,1993,TEST
alexnets,1994,TEST
densenets,0,FIT
densenets,1,FIT
densenets,2,TEST
densenets,3,TEST
densenets,4,FIT
densenets,5,TEST
densenets,6,TEST
densenets,7,TEST
densenets,8,FIT
densenets,9,FIT
densenets,10,TEST
densenets,11,FIT
densenets,12,TEST
densenets,13,FIT
densenets,14,FIT
densenets,15,TEST
densenets,16,FIT
densenets,17,FIT
densenets,18,FIT
densenets,19,FIT
densenets,20,FIT
densenets,21,TEST
densenets,22,FIT
densenets,23,TEST
densenets,24,FIT
densenets,25,TEST
densenets,26,TEST
densenets,27,FIT
densenets,28,FIT
densenets,29,FIT
densenets,30,FIT
densenets,31,FIT
densenets,32,TEST
densenets,33,TEST
densenets,34,FIT
densenets,35,FIT
densenets,36,FIT
densenets,37,TEST
densenets,38,TEST
densenets,39,TEST
densenets,40,FIT
densenets,41,TEST
densenets,42,TEST
densenets,43,FIT
densenets,44,TEST
densenets,45,FIT
densenets,46,TEST
densenets,47,FIT
densenets,48,FIT
densenets,49,TEST
densenets,50,FIT
densenets,51,TEST
densenets,52,FIT
densenets,53,TEST
densenets,54,TEST
densenets,55,TEST
densenets,56,TEST
densenets,57,FIT
densenets,58,TEST
densenets,59,FIT
densenets,60,TEST
densenets,61,TEST
densenets,62,TEST
densenets,63,TEST
densenets,64,FIT
densenets,65,FIT
densenets,66,TEST
densenets,67,TEST
densenets,68,FIT
densenets,69,TEST
densenets,70,FIT
densenets,71,TEST
densenets,72,FIT
densenets,73,TEST
densenets,74,FIT
densenets,75,FIT
densenets,76,FIT
densenets,77,FIT
densenets,78,FIT
densenets,79,TEST
densenets,80,FIT
densenets,81,FIT
densenets,82,FIT
densenets,83,TEST
densenets,84,FIT
densenets,85,TEST
densenets,86,TEST
densenets,87,TEST
densenets,88,TEST
densenets,89,TEST
densenets,90,TEST
densenets,91,FIT
densenets,92,FIT
densenets,93,TEST
densenets,94,TEST
densenets,95,FIT
densenets,96,FIT
densenets,97,FIT
densenets,98,TEST
densenets,99,TEST
densenets,100,FIT
densenets,101,TEST
densenets,102,TEST
densenets,103,TEST
densenets,104,FIT
densenets,105,TEST
densenets,106,TEST
densenets,107,FIT
densenets,108,FIT
densenets,109,TEST
densenets,110,TEST
densenets,111,FIT
densenets,112,FIT
densenets,113,FIT
densenets,114,FIT
densenets,115,TEST
densenets,116,FIT
densenets,117,FIT
densenets,118,FIT
densenets,119,FIT
densenets,120,TEST
densenets,121,TEST
densenets,122,FIT
densenets,123,TEST
densenets,124,FIT
densenets,125,FIT
densenets,126,TEST
densenets,127,FIT
densenets,128,TEST
densenets,129,FIT
densenets,130,FIT
densenets,131,FIT
densenets,132,FIT
densenets,133,FIT
densenets,134,TEST
densenets,135,FIT
densenets,136,TEST
densenets,137,FIT
densenets,138,TEST
densenets,139,TEST
densenets,140,TEST
densenets,141,TEST
densenets,142,TEST
densenets,143,TEST
densenets,144,TEST
densenets,145,FIT
densenets,146,TEST
densenets,147,FIT
densenets,148,TEST
densenets,149,FIT
densenets,150,FIT
densenets,151,FIT
densenets,152,TEST
densenets,153,TEST
densenets,154,TEST
densenets,155,TEST
densenets,156,FIT
densenets,157,TEST
densenets,158,FIT
densenets,159,TEST
densenets,160,FIT
densenets,161,TEST
densenets,162,TEST
densenets,163,TEST
densenets,164,TEST
densenets,165,TEST
densenets,166,TEST
densenets,167,FIT
densenets,168,TEST
densenets,169,TEST
densenets,170,FIT
densenets,171,FIT
densenets,172,FIT
densenets,173,FIT
densenets,174,FIT
densenets,175,FIT
densenets,176,FIT
densenets,177,FIT
densenets,178,FIT
densenets,179,FIT
densenets,180,TEST
densenets,181,FIT
densenets,182,TEST
densenets,183,FIT
densenets,184,TEST
densenets,185,FIT
densenets,186,FIT
densenets,187,FIT
densenets,188,TEST
densenets,189,FIT
densenets,190,FIT
densenets,191,FIT
densenets,192,FIT
densenets,193,FIT
densenets,194,FIT
densenets,195,TEST
densenets,196,FIT
densenets,197,TEST
densenets,198,TEST
densenets,199,TEST
densenets,200,FIT
densenets,201,TEST
densenets,202,TEST
densenets,203,TEST
densenets,204,FIT
densenets,205,TEST
densenets,206,FIT
densenets,207,FIT
densenets,208,TEST
densenets,209,FIT
densenets,210,TEST
densenets,211,TEST
densenets,212,FIT
densenets,213,TEST
densenets,214,FIT
densenets,215,FIT
densenets,216,FIT
densenets,217,TEST
densenets,218,FIT
densenets,219,FIT
densenets,220,FIT
densenets,221,FIT
densenets,222,TEST
densenets,223,FIT
densenets,224,FIT
densenets,225,FIT
densenets,226,TEST
densenets,227,FIT
densenets,228,TEST
densenets,229,FIT
densenets,230,FIT
densenets,231,FIT
densenets,232,TEST
densenets,233,FIT
densenets,234,TEST
densenets,235,FIT
densenets,236,TEST
densenets,237,TEST
densenets,238,FIT
densenets,239,FIT
densenets,240,TEST
densenets,241,FIT
densenets,242,FIT
densenets,243,FIT
densenets,244,FIT
densenets,245,FIT
densenets,246,TEST
densenets,247,TEST
densenets,248,FIT
densenets,249,FIT
densenets,250,FIT
densenets,251,TEST
densenets,252,TEST
densenets,253,TEST
densenets,254,TEST
densenets,255,TEST
densenets,256,TEST
densenets,257,TEST
densenets,258,TEST
densenets,259,FIT
densenets,260,TEST
densenets,261,FIT
densenets,262,TEST
densenets,263,FIT
densenets,264,FIT
densenets,265,TEST
densenets,266,TEST
densenets,267,TEST
densenets,268,TEST
densenets,269,TEST
densenets,270,FIT
densenets,271,TEST
densenets,272,FIT
densenets,273,TEST
densenets,274,TEST
densenets,275,FIT
densenets,276,FIT
densenets,277,TEST
densenets,278,TEST
densenets,279,TEST
densenets,280,TEST
densenets,281,FIT
densenets,282,FIT
densenets,283,TEST
densenets,284,TEST
densenets,285,FIT
densenets,286,TEST
densenets,287,FIT
densenets,288,TEST
densenets,289,FIT
densenets,290,FIT
densenets,291,FIT
densenets,292,FIT
densenets,293,FIT
densenets,294,FIT
densenets,295,TEST
densenets,296,TEST
densenets,297,TEST
densenets,298,FIT
densenets,299,TEST
densenets,300,TEST
densenets,301,FIT
densenets,302,FIT
densenets,303,FIT
densenets,304,TEST
densenets,305,FIT
densenets,306,FIT
densenets,307,TEST
densenets,308,FIT
densenets,309,TEST
densenets,310,FIT
densenets,311,FIT
densenets,312,TEST
densenets,313,FIT
densenets,314,FIT
densenets,315,TEST
densenets,316,TEST
densenets,317,TEST
densenets,318,TEST
densenets,319,TEST
densenets,320,FIT
densenets,321,FIT
densenets,322,FIT
densenets,323,FIT
densenets,324,FIT
densenets,325,FIT
densenets,326,TEST
densenets,327,FIT
densenets,328,TEST
densenets,329,TEST
densenets,330,TEST
densenets,331,TEST
densenets,332,FIT
densenets,333,TEST
densenets,334,FIT
densenets,335,TEST
densenets,336,TEST
densenets,337,TEST
densenets,338,TEST
densenets,339,FIT
densenets,340,FIT
densenets,341,FIT
densenets,342,TEST
densenets,343,FIT
densenets,344,TEST
densenets,345,FIT
densenets,346,TEST
densenets,347,TEST
densenets,348,TEST
densenets,349,FIT
densenets,350,FIT
densenets,351,FIT
densenets,352,FIT
densenets,353,FIT
densenets,354,TEST
densenets,355,FIT
densenets,356,TEST
densenets,357,TEST
densenets,358,TEST
densenets,359,TEST
densenets,360,FIT
densenets,361,TEST
densenets,362,TEST
densenets,363,FIT
densenets,364,TEST
densenets,365,FIT
densenets,366,FIT
densenets,367,FIT
densenets,368,TEST
densenets,369,TEST
densenets,370,TEST
densenets,371,TEST
densenets,372,FIT
densenets,373,FIT
densenets,374,TEST
densenets,375,TEST
densenets,376,TEST
densenets,377,FIT
densenets,378,TEST
densenets,379,TEST
densenets,380,TEST
densenets,381,FIT
densenets,382,FIT
densenets,383,FIT
densenets,384,FIT
densenets,385,FIT
densenets,386,TEST
densenets,387,TEST
densenets,388,TEST
densenets,389,TEST
densenets,390,TEST
densenets,391,TEST
densenets,392,TEST
densenets,393,TEST
densenets,394,TEST
densenets,395,FIT
densenets,396,FIT
densenets,397,TEST
densenets,398,FIT
densenets,399,TEST
densenets,400,FIT
densenets,401,TEST
densenets,402,FIT
densenets,403,FIT
densenets,404,FIT
densenets,405,FIT
densenets,406,TEST
densenets,407,TEST
densenets,408,TEST
densenets,409,FIT
densenets,410,TEST
densenets,411,TEST
densenets,412,TEST
densenets,413,TEST
densenets,414,FIT
densenets,415,FIT
densenets,416,FIT
densenets,417,FIT
densenets,418,FIT
densenets,419,FIT
densenets,420,FIT
densenets,421,TEST
densenets,422,FIT
densenets,423,FIT
densenets,424,FIT
densenets,425,TEST
densenets,426,TEST
densenets,427,TEST
densenets,428,TEST
densenets,429,FIT
densenets,430,FIT
densenets,431,FIT
densenets,432,FIT
densenets,433,FIT
densenets,434,TEST
densenets,435,FIT
densenets,436,TEST
densenets,437,TEST
densenets,438,FIT
densenets,439,FIT
densenets,440,FIT
densenets,441,FIT
densenets,442,TEST
densenets,443,FIT
densenets,444,FIT
densenets,445,FIT
densenets,446,FIT
densenets,447,FIT
densenets,448,TEST
densenets,449,TEST
densenets,450,TEST
densenets,451,FIT
densenets,452,FIT
densenets,453,FIT
densenets,454,FIT
densenets,455,TEST
densenets,456,FIT
densenets,457,FIT
densenets,458,FIT
densenets,459,TEST
densenets,460,TEST
densenets,461,FIT
densenets,462,FIT
densenets,463,TEST
densenets,464,TEST
densenets,465,TEST
densenets,466,FIT
densenets,467,TEST
densenets,468,FIT
densenets,469,TEST
densenets,470,FIT
densenets,471,TEST
densenets,472,FIT
densenets,473,TEST
densenets,474,FIT
densenets,475,TEST
densenets,476,FIT
densenets,477,TEST
densenets,478,FIT
densenets,479,TEST
densenets,480,FIT
densenets,481,FIT
densenets,482,TEST
densenets,483,FIT
densenets,484,FIT
densenets,485,FIT
densenets,486,TEST
densenets,487,TEST
densenets,488,FIT
densenets,489,TEST
densenets,490,FIT
densenets,491,FIT
densenets,492,FIT
densenets,493,TEST
densenets,494,FIT
densenets,495,FIT
densenets,496,TEST
densenets,497,FIT
densenets,498,FIT
densenets,499,TEST
densenets,500,FIT
densenets,501,TEST
